Ticker,Volatility,LastPrice,Beta
INSW,0.227318527,49.16999817,2.702955133
INT,0.184807029,25.79000092,2.197467648
INTA,0.23350187,40.25,2.776478832
INTC,0.177888216,26.44000053,2.115198764
INTE,0.017423137,10.21000004,0.20717167
INTG,0.173687959,42.00999832,2.065255156
INTR,0.461351427,1.99000001,5.485748236
INTT,0.252722396,16.44000053,3.00502255
INTU,0.182968395,404.5799866,2.175605171
INTZ,0.596693602,1.340000033,7.095048779
INUV,0.461633072,0.330599993,5.489097172
INVA,0.130954472,10.72999954,1.557128085
INVE,0.251729577,6.579999924,2.993217322
INVH,0.140323979,31.27000046,1.668537201
INVO,0.527634446,0.559499979,6.273893531
INVZ,0.325350788,3.980000019,3.868618167
INZY,0.60453247,2.930000067,7.188257672
IOAC,0.014251178,10.63000011,0.169455151
IOBT,0.335657671,2.599999905,3.991173253
IONM,0.560769623,4.920000076,6.667890874
IONQ,0.380848573,4.829999924,4.528520491
IONR,0.477624102,9,5.679240217
IONS,0.159363554,34.75999832,1.894929303
IOSP,0.119474771,104.1500015,1.420627484
IOT,0.293545763,20.25,3.490437135
IOVA,0.312633855,6.489999771,3.71740612
IP,0.166602763,36.20000076,1.981007884
IPA,0.325543907,3.880700111,3.870914474
IPAR,0.178937246,133.8000031,2.127672361
IPAX,0.227994091,10.42,2.710988008
IPDN,0.974721029,2.730000019,11.59002413
IPG,0.104772101,34.25,1.245803811
IPGP,0.180063721,120.7900009,2.141066841
IPHA,0.474540194,3.059999943,5.642570677
IPI,0.225857417,29.92000008,2.685581651
IPSC,0.326904996,3.930000067,3.887098648
IPVF,0.023070785,10.21000004,0.27432562
IPVI,0.024811302,10.15999985,0.295021431
IPW,0.808080355,0.720200002,9.608565461
IPWR,0.275831532,11.47480011,3.279804185
IPX,0.351329908,5.559999943,4.177525658
IQ,0.519718806,7.190000057,6.179771767
IQMD,0.025978179,10.28499985,0.308896306
IQV,0.142113633,202.9299927,1.689817273
IR,0.11557751,58.13999939,1.37428668
IRAA,0.099908873,10.40999985,1.187977088
IRBT,0.089298114,43.88999939,1.061808725
IRDM,0.190297584,59.38999939,2.262753673
IREN,0.785280226,2.390000105,9.337458094
IRIX,0.226450164,2.25999999,2.692629774
IRM,0.14122949,52.81999969,1.679304281
IRMD,0.24406425,38.29999924,2.902071936
IRNT,0.790688484,0.355500013,9.401765565
IRON,0.771791132,22.95000076,9.177064591
IROQ,0.151422017,17.5,1.800499609
IRRX,0.014717937,10.48999977,0.175005195
IRS,0.268719686,6.159999847,3.195240023
IRT,0.148448006,17.23999977,1.765136818
IRTC,0.258122927,115.3099976,3.069238133
IRWD,0.169822432,10.72000027,2.019291699
ISDR,0.215933081,23.04000092,2.567575283
ISEE,0.335274723,22.78000069,3.986619779
ISIG,0.235494162,9.140000343,2.800168395
ISO,0.870556681,0.800000012,10.35144686
ISPC,0.277818789,1.419999957,3.303433874
ISPO,0.481401094,1.090000033,5.724150934
ISR,0.393390835,0.489899993,4.677655588
ISRG,0.144862414,228.5700073,1.722501955
ISSC,0.142995668,7.78000021,1.700305204
ISTR,0.071769841,18.56999969,0.853386928
ISUN,0.377925087,1.360000014,4.493758461
IT,0.110707654,332.3200073,1.316381147
ITAQ,0.012261711,10.35999966,0.145799177
ITCB,0.204617736,3.598599911,2.433028961
ITCI,0.187708159,44.24000168,2.231963836
ITGR,0.198966739,74.72000122,2.365835188
ITI,0.239910433,4.789999962,2.852680537
ITIC,0.19825492,145.1000061,2.357371223
ITOS,0.290439812,16.65999985,3.453505491
ITP,0.396893079,0.519900024,4.719299391
ITQ,0.00607598,10.17,0.072247089
ITRG,0.296549768,0.476300001,3.526156575
ITRI,0.180691897,53.91999817,2.148536231
ITRM,0.431023067,1.049999952,5.125125645
ITRN,0.108023789,22.79999924,1.284468364
ITT,0.134380242,89.65000153,1.597862564
ITW,0.109795208,234.7899933,1.305531602
IVA,0.381420203,4.599999905,4.535317513
IVAC,0.108576363,7.300000191,1.291038797
IVC,2.65473782,0.0295,31.56644256
IVCA,0.012061748,10.52000046,0.143421493
IVCB,0.01824056,10.43999958,0.216891325
IVCP,0.006603983,10.27999973,0.078525368
IVDA,0.893309263,1.070000052,10.62198886
IVR,0.149907419,11.52000046,1.782490118
IVT,0.13349398,22.29999924,1.587324379
IVVD,0.383174926,1.720000029,4.556182235
IVZ,0.168141774,17.03000069,1.999307656
IX,0.09951014,88.40000153,1.183235906
IXAQ,0.008381926,10.27000046,0.099666182
IXHL,0.429533822,2.309999943,5.107417626
IZEA,0.240781295,0.605000019,2.863035607
J,0.110608332,117.9499969,1.315200144
JACK,0.179457907,82.58999634,2.133863346
JAGX,0.451693866,1.299999952,5.370913984
JAKK,0.230447556,18.42000008,2.740161191
JAMF,0.228609856,19.70999908,2.718309816
JAN,0.349316166,1.50999999,4.153581051
JANX,0.470712993,14.11499977,5.597062943
JAQC,0.021500673,10.06000042,0.255656036
JATT,0.023474998,10.42000008,0.279131956
JAZZ,0.117383009,137.75,1.395755166
JBGS,0.147348893,16.03000069,1.752067693
JBHT,0.141892265,179.6100006,1.687185075
JBI,0.135451503,10.61999989,1.610600513
JBL,0.131710404,83.37000275,1.566116575
JBLU,0.242994139,7.670000076,2.889347671
JBSS,0.1456867,90.95999908,1.73230321
JBT,0.174818095,107.5199966,2.078693169
JCI,0.120775525,63.29999924,1.436094236
JCIC,0.186994271,10.19,2.223475274
JCSE,0.526587149,0.660099983,6.261440536
JCTCF,0.181925634,5.53000021,2.16320611
JD,0.281038032,41.68000031,3.341712632
JEF,0.172842454,34.52999878,2.055201591
JELD,0.243881381,13.27999973,2.899897518
JEWL,0.594857664,1.296800017,7.073218359
JFBR,0.549994091,1.389999986,6.539763268
JFIN,0.277216389,2.819999933,3.296270969
JFU,0.461382695,1.99000001,5.486120032
JG,0.295898005,0.640799999,3.518406722
JGGC,0.036443089,10.39999962,0.43333043
JHG,0.19697289,26.36000061,2.34212711
JHI,0.067104239,12.75,0.797910096
JHS,0.053192753,10.81999969,0.63249409
JHX,0.203229406,20.51000023,2.416520874
JILL,0.18526681,26.67000008,2.202934716
JJSF,0.115027511,140.9900055,1.367746864
JKHY,0.131628397,162.8099976,1.565141461
JKS,0.309650541,56.15999985,3.681932707
JLL,0.158926131,163.1199951,1.889728071
JMAC,0.013887781,10.5,0.16513414
JMIA,0.396383703,3.099999905,4.713242605
JMSB,0.210191432,23.09000015,2.499303596
JNCE,0.527873644,0.958500028,6.276737735
JNJ,0.072400246,151.2400055,0.860882836
JNPR,0.095144695,31.05999947,1.131328121
JOAN,0.482887515,2.664999962,5.741825384
JOB,0.326940164,0.402999997,3.887516815
JOBY,0.307421302,4.019999981,3.655425712
JOE,0.13700018,41.11000061,1.629015217
JOUT,0.149932726,60.66999817,1.782791038
JPM,0.105072894,130.3399963,1.249380427
JRSH,0.174572636,4.829999924,2.075774503
JRVR,0.179210543,23.18000031,2.130922032
JSPR,1.860098765,1.860000014,22.11770232
JT,0.283290262,1.860000014,3.368493004
JUGG,0.008770962,10.18999958,0.104292063
JUN,0.016597836,10.34000015,0.19735833
JUPW,0.600311296,0.389999986,7.138065345
JVA,0.304234828,1.919999957,3.617536595
JWAC,0.041352797,10.43000031,0.491709839
JWEL,0.290590629,0.384799987,3.455298795
JWN,0.320334843,18.84000015,3.808975544
JWSM,0.038527084,10.01299953,0.458110396
JXJT,0.393541006,0.639999986,4.679441213
JXN,0.195699561,41.15999985,2.326986461
JYNT,0.26891674,16.25,3.197583114
JZ,0.801033655,1.200000048,9.524775922
JZXN,0.528607088,0.157499999,6.285458829
K,0.080727981,64.12000275,0.959904655
KA,1.152591114,6.150000095,13.7050073
KAI,0.170887496,213.6399994,2.031955954
KAII,0.011660604,10.22999954,0.138651649
KAL,0.707003916,4.070000172,8.406705303
KALA,1.711169797,18.80999947,20.34684658
KALU,0.207887877,75.58000183,2.471912925
KALV,0.319245798,7.349999905,3.79602614
KAMN,0.157190973,24.22999954,1.869095997
KAR,0.208956107,13.80000019,2.48461483
KARO,0.220597508,25.04999924,2.623038143
KAVL,0.322000653,0.75,3.828783028
KB,0.172619881,37.61000061,2.052555068
KBAL,0.631177367,12.53999996,7.505081654
KBH,0.145415311,35.54999924,1.729076233
KBNT,0.624913235,0.699999988,7.430597325
KBR,0.119447166,54.15000153,1.420299238
KC,0.476841829,3.950000048,5.669938513
KCGI,0.015991183,10.39000034,0.190144865
KD,0.270616481,15.18000031,3.217794067
KDNY,0.199100211,23.42000008,2.367422251
KDP,0.072994816,34.56000137,0.867952633
KE,0.190240285,24.37999916,2.262072349
KELYA,0.180888344,16.71999931,2.150872108
KELYB,0.196544253,17.59000015,2.337030361
KEN,0.171038774,27.89999962,2.033754744
KEP,0.165581833,6.539999962,1.968868412
KEQU,0.141890898,16.88059998,1.687168829
KERN,0.780704704,0.879999995,9.283052363
KEX,0.150448172,72.33000183,1.788919995
KEY,0.165928038,16.06999969,1.972985
KEYS,0.175389188,157.4199982,2.085483808
KFFB,0.221131343,6.849999905,2.629385767
KFRC,0.130342947,61.77999878,1.54985668
KFS,0.172811688,10.14000034,2.054835764
KFY,0.138824438,56.58000183,1.650706752
KGC,0.175388767,3.420000076,2.085478799
KHC,0.099899624,37.79000092,1.187867115
KIDS,0.211832946,40.31000137,2.51882219
KIM,0.138551942,19.57999992,1.647466611
KIND,0.28227517,1.919999957,3.356422943
KINS,0.300887667,1.389999986,3.577736825
KINZ,0.291365286,9.380000114,3.464509936
KIQ,0.362929008,0.382851005,4.31544599
KIRK,0.254453544,3.059999943,3.025606944
KITT,0.34538256,3,4.106808082
KKR,0.171859819,54.45000076,2.043517467
KLAC,0.184653709,378.4700012,2.195644576
KLIC,0.19491624,52.18000031,2.317672293
KLR,0.662406546,2.279999971,7.876415531
KLTR,0.286213876,1.850000024,3.403256556
KLXE,0.359277735,15.21000004,4.272030142
KMB,0.078151354,122.6100006,0.929266992
KMDA,0.236824623,4.380000114,2.815988383
KMF,0.120101766,7.269999981,1.428082824
KMI,0.089479201,17.13999939,1.063961957
KMPH,0.349799912,4.25,4.159333079
KMPR,0.194031676,59.18000031,2.307154287
KMT,0.145242711,28.53000069,1.727023906
KMX,0.242548884,66.37000275,2.884053317
KN,0.233006279,16.70000076,2.770585957
KNBE,0.006809038,24.89,0.08096359
KNDI,0.228031972,2.299999952,2.711438433
KNSA,0.209925058,12.25,2.496136246
KNSL,0.216543091,307.6900024,2.574828673
KNSW,0.009033266,10.38000011,0.107411005
KNTE,0.391106728,3.910000086,4.650496169
KNTK,0.1517748,31.53000069,1.804694409
KNW,0.489313637,0.980000019,5.818235869
KNX,0.143608603,57.06999969,1.707593375
KO,0.071863362,59.45999908,0.854498952
KOD,0.280767086,5.989999771,3.33849092
KODK,0.284705394,3.529999971,3.385319785
KOP,0.173703759,34.97000122,2.065443027
KOPN,0.421431877,1.100000024,5.011080581
KORE,0.381784888,1.440000057,4.539653845
KOS,0.286021635,7.119999886,3.400970693
KOSS,0.269429188,4.869999886,3.203676437
KPLT,0.439726994,0.800100029,5.228620616
KPRX,0.818017717,3.829999924,9.726726724
KPTI,0.441617423,2.950000048,5.25109897
KR,0.112454124,47.25,1.337147726
KRBP,0.727150647,0.192499995,8.646262155
KRC,0.157031366,34.36000061,1.867198167
KREF,0.156392102,12.93000031,1.859596928
KRG,0.132323197,21.22999954,1.573403054
KRKR,0.244798611,1.100000024,2.91080394
KRMD,0.244881195,3.579999924,2.911785915
KRNL,0.009623654,10.26000023,0.114431078
KRNT,0.315968312,19.84000015,3.757054839
KRNY,0.181181718,9.170000076,2.154360497
KRO,0.2314601,9.430000305,2.752200954
KRON,0.453154026,1.549999952,5.388276169
KROS,0.291509918,48.33000183,3.466229704
KRT,0.177898692,14.64999962,2.115323329
KRTX,0.157758016,187.8099976,1.875838478
KRUS,0.380697343,67.12999725,4.526722277
KRYS,0.229388405,76.95999908,2.727567238
KSCP,0.427844456,0.870000005,5.087330038
KSI,0.008634991,10.15989971,0.10267528
KSPN,0.654971752,0.639999986,7.788011323
KSS,0.220988937,26.23999977,2.627692477
KT,0.127740143,11.60000038,1.518907761
KTB,0.240572078,51.27999878,2.860547901
KTCC,0.276131038,6.480000019,3.283365499
KTOS,0.202457465,12.88000011,2.407342038
KTRA,0.552752818,3.410000086,6.57256621
KTTA,0.323688745,0.493000001,3.848855475
KUKE,0.685710942,1.090000033,8.153518928
KULR,0.31048248,1.110000014,3.691824972
KURA,0.220734464,11.03999996,2.624666637
KVHI,0.113936601,9.975000381,1.354775282
KVSA,0.009095444,10.11999989,0.108150342
KVSC,0.008331802,10.10999966,0.099070174
KW,0.168728811,17.54999924,2.006287885
KWE,0.324153272,2.464999914,3.854378973
KWR,0.181868348,192.8399963,2.162524949
KXIN,0.550949948,0.460000008,6.551128989
KYCH,0.01070913,10.27000046,0.127338054
KYMR,0.368721667,31.69000053,4.384324219
KZIA,0.46138704,1.01760006,5.486171706
KZR,0.312441434,5.239999771,3.715118127
L,0.091112677,58.16999817,1.083384987
LAB,0.427051278,2.109999895,5.077898664
LABP,0.857319506,0.326499999,10.19404882
LAC,0.300374717,21.70000076,3.571637534
LAD,0.227081057,255.0800018,2.700131476
LADR,0.128436525,10.39000034,1.527188166
LAKE,0.134753687,15.13000011,1.602303053
LAMR,0.135783177,100.9800034,1.614544315
LANC,0.087170773,188.7799988,1.036513351
LAND,0.131244989,17.11000061,1.560582512
LANV,0.917792056,4.900000095,10.91310411
LARK,0.127425138,21.98999977,1.515162168
LASE,0.686267669,4.130000114,8.160138747
LASR,0.280182395,11.38000011,3.331538584
LATG,0.011251152,10.43000031,0.133783017
LAUR,0.193025029,11.72000027,2.295184652
LAW,0.477568101,6.460000038,5.678574333
LAZ,0.146696761,35.93999863,1.744313444
LAZR,0.546865114,9.109999657,6.50255784
LAZY,0.172518954,12.97999954,2.051354979
LBAI,0.124391156,17.38999939,1.479086274
LBBB,0.017572974,10.44909954,0.208953318
LBC,0.152915715,10.51000023,1.818260583
LBPH,0.558960489,4.690000057,6.646379178
LBRDA,0.24030326,80.26000214,2.857351487
LBRDK,0.236833849,80.19000244,2.81609809
LBRT,0.248347972,14.86999989,2.953007993
LBTYA,0.140033817,18.82999992,1.665086999
LBTYB,0.130486288,21.45999908,1.551561097
LBTYK,0.13799236,19.70000076,1.640812843
LC,0.279304146,8.260000229,3.321095677
LCA,0.031637388,10.09389973,0.376187733
LCAA,0.022532716,10.19999981,0.267927661
LCFY,0.495606614,11.28999996,5.893063185
LCI,0.601310351,1.99000001,7.149944726
LCID,0.536533131,8,6.379704291
LCII,0.176671413,111.8600006,2.100730239
LCNB,0.127772348,17.5,1.519290699
LCTX,0.325007375,1.460000038,3.864534782
LCUT,0.229853029,6.090000153,2.733091906
LCW,0.012923501,10.27000046,0.153668264
LDHA,0.008179375,10.18000031,0.097257726
LDI,0.40819735,1.799999952,4.853714035
LDOS,0.109850057,92.73999786,1.306183794
LE,0.277399411,7.039999962,3.298447221
LEA,0.132966168,137.5800018,1.581048371
LECO,0.122907536,171.3300018,1.461445135
LEDS,0.271881623,2.260999918,3.232837367
LEE,0.283099405,15.65999985,3.366223603
LEG,0.123668351,32.45000076,1.470491694
LEGA,0.006524827,10.19999981,0.077584146
LEGH,0.180723086,19.90999985,2.148907083
LEGN,0.211757576,44.88999939,2.517925998
LEJU,0.25358326,1.119899988,3.015258743
LEN,0.129243328,98.58999634,1.536781546
LEO,0.097953915,6.119999886,1.164731455
LESL,0.225223304,12.43000031,2.678041665
LEU,0.287437519,39.70000076,3.417806405
LEV,0.378735378,2.180000067,4.503393314
LEVI,0.161144824,16.53000069,1.916109678
LEXX,0.275625435,3.179699898,3.277353567
LFAC,0.011981758,10.40999985,0.142470373
LFCR,0.242791591,4.800000191,2.88693925
LFLY,0.555539318,0.435000002,6.605699387
LFMD,0.276729795,1.620000005,3.290485078
LFST,0.347134457,5.789999962,4.127639208
LFT,0.134422027,2.119999886,1.598359416
LFUS,0.141212169,264.5700073,1.679098329
LFVN,0.124997051,3.599999905,1.486290735
LGAC,0.007646728,10.18,0.090924232
LGHL,0.665241223,0.324200004,7.910121554
LGIH,0.207379939,102.625,2.465873232
LGL,0.131084789,4.599999905,1.558677635
LGMK,0.679156111,0.159500003,8.075578015
LGND,0.199891586,72.08000183,2.37683218
LGO,0.304157762,5.800000191,3.616620243
LGST,0.134392759,11.10000038,1.598011407
LGTO,0.160170385,8.94,1.904523007
LGVC,0.011279619,10.42000008,0.134121513
LGVN,0.32849468,3.480000019,3.906000945
LH,0.10582288,224.1499939,1.258298216
LHC,0.017186004,10.44999981,0.204352005
LHCG,0.067719659,169.81,0.805227811
LHDX,2.576944799,0.419999987,30.64143637
LHX,0.11306338,204.3899994,1.344392149
LI,0.288178725,21.43000031,3.4266198
LIAN,0.446523338,1.679999948,5.309433273
LIBY,0.009395271,10.44999981,0.111715473
LICY,0.283204081,5.320000172,3.367468269
LIDR,0.529973174,0.51700002,6.301702429
LIFE,0.243549523,1.929999948,2.895951524
LIFW,0.357202264,1.070000052,4.247351537
LII,0.164662808,251.1999969,1.957940639
LILA,0.210172304,8.409999847,2.499076152
LILAK,0.210480606,8.409999847,2.50274204
LILM,0.312952358,0.853500009,3.721193319
LIN,0.127313252,345.9200134,1.513831776
LINC,0.18047576,6.03000021,2.145966236
LIND,0.4184461,8.720000267,4.975577886
LINK,0.182709791,8.760000229,2.172530215
LION,0.879264856,6.44,10.45499235
LIPO,0.496814993,1.820000052,5.907431551
LIQT,0.265502009,0.485100001,3.156979888
LITB,0.354914618,1.200000048,4.22015004
LITE,0.149297383,52.47000122,1.775236418
LITM,0.356532009,1.936499953,4.23938179
LITT,0.010941508,10.125,0.130101166
LIVB,0.01215123,10.39999962,0.144485497
LIVE,0.302257592,36.19300079,3.594026064
LIVN,0.170130389,42.77000046,2.022953491
LIXT,1.110209406,0.770799994,13.20106309
LIZI,0.576391675,0.770099998,6.853646554
LKCO,0.456391836,0.131999999,5.426775701
LKFN,0.135495671,65.15000153,1.611125698
LKQ,0.113132008,55.97999954,1.345208177
LL,0.272791975,3.960000038,3.243662014
LLAP,0.670358851,2.059999943,7.970973263
LLY,0.108747293,316.8500061,1.293071256
LMAT,0.143752034,48.79999924,1.709298861
LMB,0.31283331,14.81999969,3.719777767
LMDX,0.310322818,0.970000029,3.689926492
LMND,0.336973898,13.77999973,4.006823996
LMNL,0.346277546,5.5,4.117450007
LMNR,0.178890873,15.88000011,2.12712096
LMST,0.113735155,25.25,1.352379962
LMT,0.078514357,475.8500061,0.933583314
LNC,0.211087878,27.34000015,2.509962881
LND,0.20799087,5.090199947,2.473137571
LNG,0.190284391,153.1499939,2.2625968
LNKB,0.165703056,7.78000021,1.970309823
LNN,0.166485294,146.8699951,1.979611105
LNSR,0.218208552,3.25999999,2.594632008
LNT,0.098821286,51.25999832,1.17504502
LNTH,0.234294836,73.16999817,2.785907678
LNW,0.152114043,59.29999924,1.808728222
LOAN,0.101664534,5.519999981,1.208852955
LOB,0.24453904,30.51000023,2.907717475
LOCC,0.01857191,10.09500027,0.220831268
LOCL,0.447856486,0.513300002,5.325285205
LOCO,0.140237688,11.73999977,1.667511152
LODE,0.596751207,0.324000001,7.095733738
LOGI,0.236463469,53.04000092,2.811694045
LOKM,0.026813194,10.15,0.318825136
LOMA,0.201454981,6.800000191,2.395421889
LOOP,0.286492504,2.720000029,3.406569613
LOPE,0.099959106,108.9599991,1.188574387
LOV,0.518122122,0.841499984,6.160786226
LOVE,0.232326214,26.72999954,2.762499568
LOW,0.139636874,199.0500031,1.660367107
LPCN,0.281079352,0.419999987,3.342203944
LPG,0.229789475,22.09000015,2.732336207
LPL,0.170516989,5.760000229,2.027550408
LPLA,0.141592775,242.4900055,1.683623964
LPRO,0.383782421,6.730000019,4.563405721
LPSN,0.468664017,10.10000038,5.572699373
LPTH,0.233630221,1.820000052,2.778005002
LPTV,0.306344253,5.860000134,3.642618941
LPTX,0.487539653,0.469999999,5.797142127
LPX,0.191944397,57.40000153,2.282335284
LQDA,0.273665102,6.639999866,3.254044015
LQDT,0.169445509,12.60999966,2.014809857
LRCX,0.200943469,490.2799988,2.389339706
LRFC,0.074221174,24.27000046,0.882534763
LRMR,0.378838673,5.960000038,4.504621562
LRN,0.276888363,43.11999893,3.292370549
LSAK,0.169789615,4.715000153,2.018901485
LSBK,0.130010444,10.85000038,1.545903017
LSCC,0.212795886,89.02999878,2.53027213
LSEA,0.175887323,6.78000021,2.091406935
LSF,0.410672831,1.070000052,4.883149
LSI,0.16223243,125.2699966,1.929041974
LSPD,0.27613892,14.71000004,3.283459214
LSTA,0.280758647,3.49000001,3.338390568
LSTR,0.108691626,178.6199951,1.292409348
LSXMA,0.133452149,28.79999924,1.586826983
LSXMB,0.194217389,32,2.309362533
LSXMK,0.133204747,28.72999954,1.583885217
LTBR,0.322378505,4.150000095,3.833275926
LTC,0.109784698,34.68000031,1.305406633
LTCH,0.466004848,0.706399977,5.541080241
LTH,0.238343791,17.27000046,2.83405221
LTHM,0.266136463,21.70000076,3.164523934
LTRN,0.284524356,4.949999809,3.38316713
LTRPA,0.517055018,0.986199975,6.148097712
LTRPB,0.227206563,24.22999954,2.70162382
LTRX,0.242822243,5,2.887303719
LTRY,0.822362146,0.519299984,9.778384618
LU,0.427833513,1.950000048,5.087199919
LUCD,0.374444026,1.649999976,4.452366541
LUCY,0.827342385,1.659999967,9.837602674
LULU,0.171028529,301.7999878,2.03363293
LUMN,0.332900098,2.880000114,3.958384043
LUMO,0.321245493,3.589999914,3.819803719
LUNA,0.26958637,10.10999966,3.205545424
LUNG,0.351692037,11.39999962,4.181831594
LUV,0.161684129,33.08000183,1.922522345
LUXH,0.435598256,3.029999971,5.179527425
LVAC,0.012242687,10.39500046,0.145572978
LVLU,0.4974788,2.204999924,5.915324614
LVO,0.460629849,1.200000048,5.477168238
LVOX,0.317089984,2.299999952,3.770392203
LVRA,0.00887787,10.22000027,0.105563253
LVS,0.151227556,56.52000046,1.798187348
LVTX,0.452594599,2.099999905,5.381624249
LVWR,0.3509235,6.739999771,4.172693228
LW,0.126300386,99.19999695,1.501788176
LWAY,0.170472842,6.099999905,2.027025465
LWLG,0.45646781,5.489999771,5.427679077
LX,0.430611443,2.49000001,5.120231186
LXEH,0.472632722,2.079999924,5.619889683
LXFR,0.139533219,15.86999989,1.659134584
LXP,0.122769103,10.10999966,1.459799081
LXRX,0.362225259,2.25999999,4.30707799
LXU,0.201550728,12.81999969,2.396560379
LYB,0.114583009,91.16000366,1.36246146
LYEL,0.354504547,1.970000029,4.215274038
LYFT,0.543049205,8.920000076,6.457184369
LYG,0.128473028,2.400000095,1.527622209
LYLT,1.117746773,0.577000022,13.29068695
LYRA,0.279385656,2.160000086,3.322064869
LYT,0.686818719,0.699999988,8.166691067
LYTS,0.218411269,15.88000011,2.597042437
LYV,0.176610725,68.15000153,2.100008617
LZ,0.242541113,8.470000267,2.883960918
LZB,0.203404883,29.84000015,2.418607411
M,0.228137818,20.46999931,2.712697004
MA,0.09465758,354.4400024,1.125536028
MAA,0.134155984,152.9100037,1.595195999
MAC,0.179283577,11.40999985,2.131790451
MACA,0.011057117,10.21000004,0.131475826
MACK,0.145803096,11.42000008,1.733687235
MAG,0.22338679,11.13000011,2.656204401
MAIA,0.334507522,4,3.977497287
MAIN,0.11203778,39.43999863,1.332197149
MAN,0.104380326,82.51999664,1.24114538
MANH,0.150414983,140.6100006,1.788525366
MANU,0.286745567,20.88999939,3.409578679
MAPS,0.489396308,0.875100017,5.819218877
MAQC,0.048696571,10.59000015,0.579031754
MAR,0.1191572,167.7299957,1.416851369
MARA,0.706828463,5.510000229,8.40461906
MARK,0.687951074,1.179999948,8.180155452
MAS,0.157044329,51.04999924,1.867352305
MASI,0.157890772,174.25,1.877417025
MASS,0.360286979,8.75,4.284030668
MAT,0.186223317,17.14999962,2.214308175
MATH,0.684029333,1.090000033,8.133523584
MATV,0.210166049,24.42000008,2.499001771
MATW,0.188013333,36.75,2.235592541
MATX,0.171216815,63.52000046,2.035871755
MAX,0.282813887,14.34000015,3.362828626
MAXN,0.515745235,27.31999969,6.132523606
MAXR,0.819676424,50.95000076,9.746449747
MAYS,0.136436387,45.90000153,1.62231138
MBAC,0.022839611,9.960000038,0.271576823
MBC,0.347774907,9.140000343,4.135254539
MBCN,0.098374578,28.39999962,1.169733393
MBI,0.208070181,11.18000031,2.474080634
MBIN,0.153448548,27.26000023,1.824596291
MBIO,0.503771305,0.455000013,5.990146318
MBLY,0.31066851,40.63000107,3.694036979
MBOT,0.311583321,2.380000114,3.704914633
MBRX,0.26156543,1.159999967,3.110171579
MBSC,0.009863271,10.32999992,0.11728027
MBTC,0.03130612,10.80000019,0.372248747
MBUU,0.159075975,58.52999878,1.891509806
MBWM,0.147927274,33.29999924,1.758944999
MC,0.166242156,40.47000122,1.976720045
MCAA,0.010661533,10.67500019,0.126772097
MCAF,0.020762109,10.22000027,0.246874061
MCAG,0.025028138,10.23999977,0.297599741
MCB,0.16828792,50.36999893,2.00104542
MCBC,0.103905473,10.32999992,1.235499085
MCBS,0.125594679,18.01000023,1.493396901
MCD,0.081543084,261.6300049,0.969596715
MCFT,0.16627988,33.74000168,1.977168606
MCG,0.546806279,6.460000038,6.501858249
MCHP,0.166554495,83.26000214,1.980433951
MCHX,0.180859867,1.919999957,2.150533494
MCI,0.071710661,14.04500008,0.852683243
MCK,0.08074505,335.9700012,0.960107615
MCLD,0.48077703,0.829999983,5.716730435
MCO,0.145256638,295.0499878,1.727189508
MCR,0.076343365,6.46999979,0.907768911
MCRB,0.286213364,5.300000191,3.403250459
MCRI,0.126319881,73.75,1.502019993
MCS,0.143529387,15.46000004,1.706651453
MCVT,0.375893203,2.369600058,4.469598137
MCW,0.186611232,8.619999886,2.218920712
MCY,0.162487964,31.31999969,1.932080426
MD,0.190942385,14.48999977,2.27042075
MDB,0.315804638,209.5700073,3.755108654
MDC,0.147470697,36.25999832,1.753516017
MDGL,1.348755452,255.3999939,16.03752024
MDGS,0.301876904,4.199999809,3.589499447
MDIA,0.5501404,1.144999981,6.541502968
MDJH,0.358648435,1.559999943,4.264547387
MDLZ,0.081788153,64.76000214,0.972510732
MDNA,0.356206063,0.598999977,4.235506106
MDRR,0.342404218,0.870000005,4.071393788
MDRX,0.200694214,14.18999958,2.386375906
MDT,0.113245924,78,1.346562716
MDU,0.08700977,30.45999908,1.03459893
MDV,0.219395144,11.82999992,2.608741306
MDVL,0.771514328,0.3222,9.173773222
MDWD,0.335857694,11.25,3.993551657
MDWT,0.176798213,16.94000053,2.102237965
MDXG,0.334982702,4,3.983147467
MDXH,0.503224088,3.299999952,5.983639577
ME,0.311934917,2.25999999,3.709095328
MEAC,0.163343506,10.03999996,1.942253346
MEC,0.328643244,15.10000038,3.907767473
MED,0.215932724,109.9199982,2.567571035
MEDP,0.178149849,187.9900055,2.118309742
MEDS,0.823297479,0.36590001,9.789506291
MEG,0.308210722,34.61000061,3.664812389
MEGL,0.83302516,1.649999976,9.90517432
MEI,0.143595894,43.68999863,1.707442257
MEIP,0.446344853,0.235100001,5.307310973
MEKA,0.035830756,10.25199986,0.426049416
MELI,0.20146923,1201.790039,2.395591325
MEOH,0.200590191,49.09000015,2.385139019
MERC,0.158866424,10.64000034,1.889018127
MESA,0.462510877,3.579999924,5.4995348
MESO,0.328023891,3.5,3.900402984
MET,0.102497034,64.66999817,1.218751888
META,0.273850788,181.6900024,3.256251938
METC,0.218340967,9.520000458,2.596206508
METX,0.523647904,0.235499993,6.22649113
MF,0.474588881,1.559999943,5.643149601
MFA,0.156275449,10.02000046,1.85820986
MFC,0.100432949,19.12000084,1.194208672
MFD,0.085014161,8.050000191,1.010869924
MFG,0.158552255,3.230000019,1.885282466
